gene,transition,exp_cell,ref_mean,ref_std,exp_expr,v
GALNT14,scEmbryo_sc2CBC,32cell_embryo1_7_split2,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryo1_8_split1,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryo1_8_split2,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryo2_1_split1,1.9583333333333333,4.292290631498318,4.0,0.47565899934273054
GALNT14,scEmbryo_sc2CBC,32cell_embryo2_1_split2,1.9583333333333333,4.292290631498318,5.0,0.7086348357554965
GALNT14,scEmbryo_sc2CBC,32cell_embryo2_4_split1,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryo2_4_split2,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryo2_5_split1,1.9583333333333333,4.292290631498318,2.0,0.009707326517198599
GALNT14,scEmbryo_sc2CBC,32cell_embryo2_5_split2,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryo2_7_split1,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryo2_7_split2,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryo2_8_split1,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryo2_8_split2,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryo2_9_split1,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryo2_9_split2,1.9583333333333333,4.292290631498318,1.0,-0.22326850989556735
GALNT14,scEmbryo_sc2CBC,32cell_embryo2_10_split1,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryo2_10_split2,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryo3_2_split2,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryo3_4_split1,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryo3_4_split2,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryo4_1,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryo4_2,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryo4_3,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryo4_4,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryo4_5,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryo5_3,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryo5_4,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryo5_5,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryo6_1,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryo6_2,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryo6_3,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryo6_4,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryo6_5,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryo6_6,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryo6_7,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryo6_8,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryoMixed_1,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryoMixed_2,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryoMixed_3,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryoMixed_4,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryoMixed_5,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryoMixed_6,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryoMixed_7,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryoMixed_8,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryoMixed_9,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryoMixed_10,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryoMixed_11,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryoMixed_12,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryoMixed_13,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryoMixed_14,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryoMixed_15,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryoMixed_16,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryoMixed_17,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryoMixed_18,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryoMixed_19,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryoMixed_20,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryoMixed_21,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryoMixed_22,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryoMixed_23,1.9583333333333333,4.292290631498318,0.0,nan
GALNT14,scEmbryo_sc2CBC,32cell_embryoMixed_24,1.9583333333333333,4.292290631498318,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo1_1_split1,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo1_1_split2,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo1_2_split1,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo1_2_split2,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo2_1_split1,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo2_1_split2,0.0,0.0,2.0,inf
RHAG,scEmbryo_sc1C2C,2cell_embryo2_2_split1,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo2_2_split2,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo3_1_split1,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo3_1_split2,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo3_2_split1,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo3_2_split2,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo4_1_split1,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo4_1_split2,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo4_2_split1,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo4_2_split2,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo5_1_split1,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo5_1_split2,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo5_2_split1,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo5_2_split2,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo6_1_split1,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo6_1_split2,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo6_2_split1,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo6_2_split2,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo7_1_split1,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo7_1_split2,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo7_2_split1,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo7_2_split2,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo8_1_split1,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo8_1_split2,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo8_2_split1,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo8_2_split2,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo9_1_split1,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo9_1_split2,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo9_2_split1,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo9_2_split2,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo10_1_split1,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo10_1_split2,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo10_2_split1,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo10_2_split2,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo11_1_split1,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo11_1_split2,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo11_2_split1,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo11_2_split2,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo12_1_split1,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo12_1_split2,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo12_2_split1,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc1C2C,2cell_embryo12_2_split2,0.0,0.0,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo1_1_split1,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo1_1_split2,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo1_2_split1,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo1_2_split2,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo1_3_split1,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo1_3_split2,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo1_4_split1,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo1_4_split2,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo1_5_split1,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo1_5_split2,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo1_6_split1,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo1_6_split2,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo1_7_split1,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo1_7_split2,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo1_8_split1,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo1_8_split2,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo2_1_split1,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo2_1_split2,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo2_4_split1,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo2_4_split2,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo2_5_split1,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo2_5_split2,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo2_7_split1,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo2_7_split2,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo2_8_split1,0.041666666666666664,0.28867513459481287,4.0,13.712068893253614
RHAG,scEmbryo_sc2CBC,32cell_embryo2_8_split2,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo2_9_split1,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo2_9_split2,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo2_10_split1,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo2_10_split2,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo3_2_split2,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo3_4_split1,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo3_4_split2,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo4_1,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo4_2,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo4_3,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo4_4,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo4_5,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo5_3,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo5_4,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo5_5,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo6_1,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo6_2,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo6_3,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo6_4,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo6_5,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo6_6,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo6_7,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryo6_8,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryoMixed_1,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryoMixed_2,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryoMixed_3,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryoMixed_4,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryoMixed_5,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryoMixed_6,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryoMixed_7,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryoMixed_8,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryoMixed_9,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryoMixed_10,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryoMixed_11,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryoMixed_12,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryoMixed_13,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryoMixed_14,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryoMixed_15,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryoMixed_16,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryoMixed_17,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryoMixed_18,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryoMixed_19,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryoMixed_20,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryoMixed_21,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryoMixed_22,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryoMixed_23,0.041666666666666664,0.28867513459481287,0.0,nan
RHAG,scEmbryo_sc2CBC,32cell_embryoMixed_24,0.041666666666666664,0.28867513459481287,0.0,nan
SLC17A8,scEmbryo_sc1C2C,2cell_embryo1_1_split1,5.346153846153846,3.815151978019305,2.0,-0.8770696070385782
SLC17A8,scEmbryo_sc1C2C,2cell_embryo1_1_split2,5.346153846153846,3.815151978019305,1.0,-1.1391823631650497
SLC17A8,scEmbryo_sc1C2C,2cell_embryo1_2_split1,5.346153846153846,3.815151978019305,14.0,2.2682834664790814
SLC17A8,scEmbryo_sc1C2C,2cell_embryo1_2_split2,5.346153846153846,3.815151978019305,0.0,nan
SLC17A8,scEmbryo_sc1C2C,2cell_embryo2_1_split1,5.346153846153846,3.815151978019305,0.0,nan
SLC17A8,scEmbryo_sc1C2C,2cell_embryo2_1_split2,5.346153846153846,3.815151978019305,0.0,nan
SLC17A8,scEmbryo_sc1C2C,2cell_embryo2_2_split1,5.346153846153846,3.815151978019305,0.0,nan
SLC17A8,scEmbryo_sc1C2C,2cell_embryo2_2_split2,5.346153846153846,3.815151978019305,0.0,nan
SLC17A8,scEmbryo_sc1C2C,2cell_embryo3_1_split1,5.346153846153846,3.815151978019305,0.0,nan
SLC17A8,scEmbryo_sc1C2C,2cell_embryo3_1_split2,5.346153846153846,3.815151978019305,0.0,nan
SLC17A8,scEmbryo_sc1C2C,2cell_embryo3_2_split1,5.346153846153846,3.815151978019305,0.0,nan
SLC17A8,scEmbryo_sc1C2C,2cell_embryo3_2_split2,5.346153846153846,3.815151978019305,0.0,nan
SLC17A8,scEmbryo_sc1C2C,2cell_embryo4_1_split1,5.346153846153846,3.815151978019305,3.0,-0.6149568509121065
SLC17A8,scEmbryo_sc1C2C,2cell_embryo4_1_split2,5.346153846153846,3.815151978019305,5.0,-0.09073133865916318
SLC17A8,scEmbryo_sc1C2C,2cell_embryo4_2_split1,5.346153846153846,3.815151978019305,0.0,nan
SLC17A8,scEmbryo_sc1C2C,2cell_embryo4_2_split2,5.346153846153846,3.815151978019305,0.0,nan
SLC17A8,scEmbryo_sc1C2C,2cell_embryo5_1_split1,5.346153846153846,3.815151978019305,0.0,nan
SLC17A8,scEmbryo_sc1C2C,2cell_embryo5_1_split2,5.346153846153846,3.815151978019305,0.0,nan
SLC17A8,scEmbryo_sc1C2C,2cell_embryo5_2_split1,5.346153846153846,3.815151978019305,3.0,-0.6149568509121065
SLC17A8,scEmbryo_sc1C2C,2cell_embryo5_2_split2,5.346153846153846,3.815151978019305,0.0,nan
SLC17A8,scEmbryo_sc1C2C,2cell_embryo6_1_split1,5.346153846153846,3.815151978019305,0.0,nan
SLC17A8,scEmbryo_sc1C2C,2cell_embryo6_1_split2,5.346153846153846,3.815151978019305,0.0,nan
SLC17A8,scEmbryo_sc1C2C,2cell_embryo6_2_split1,5.346153846153846,3.815151978019305,0.0,nan
SLC17A8,scEmbryo_sc1C2C,2cell_embryo6_2_split2,5.346153846153846,3.815151978019305,0.0,nan
SLC17A8,scEmbryo_sc1C2C,2cell_embryo7_1_split1,5.346153846153846,3.815151978019305,0.0,nan
SLC17A8,scEmbryo_sc1C2C,2cell_embryo7_1_split2,5.346153846153846,3.815151978019305,1.0,-1.1391823631650497
SLC17A8,scEmbryo_sc1C2C,2cell_embryo7_2_split1,5.346153846153846,3.815151978019305,2.0,-0.8770696070385782
SLC17A8,scEmbryo_sc1C2C,2cell_embryo7_2_split2,5.346153846153846,3.815151978019305,0.0,nan
SLC17A8,scEmbryo_sc1C2C,2cell_embryo8_1_split1,5.346153846153846,3.815151978019305,0.0,nan
SLC17A8,scEmbryo_sc1C2C,2cell_embryo8_1_split2,5.346153846153846,3.815151978019305,0.0,nan
SLC17A8,scEmbryo_sc1C2C,2cell_embryo8_2_split1,5.346153846153846,3.815151978019305,0.0,nan
SLC17A8,scEmbryo_sc1C2C,2cell_embryo8_2_split2,5.346153846153846,3.815151978019305,0.0,nan
SLC17A8,scEmbryo_sc1C2C,2cell_embryo9_1_split1,5.346153846153846,3.815151978019305,0.0,nan
SLC17A8,scEmbryo_sc1C2C,2cell_embryo9_1_split2,5.346153846153846,3.815151978019305,0.0,nan
SLC17A8,scEmbryo_sc1C2C,2cell_embryo9_2_split1,5.346153846153846,3.815151978019305,0.0,nan
SLC17A8,scEmbryo_sc1C2C,2cell_embryo9_2_split2,5.346153846153846,3.815151978019305,0.0,nan
SLC17A8,scEmbryo_sc1C2C,2cell_embryo10_1_split1,5.346153846153846,3.815151978019305,0.0,nan
SLC17A8,scEmbryo_sc1C2C,2cell_embryo10_1_split2,5.346153846153846,3.815151978019305,0.0,nan
SLC17A8,scEmbryo_sc1C2C,2cell_embryo10_2_split1,5.346153846153846,3.815151978019305,0.0,nan
SLC17A8,scEmbryo_sc1C2C,2cell_embryo10_2_split2,5.346153846153846,3.815151978019305,0.0,nan
SLC17A8,scEmbryo_sc1C2C,2cell_embryo11_1_split1,5.346153846153846,3.815151978019305,0.0,nan
