gene,transition,exp_cell,ref_mean,ref_std,exp_expr,v
SLC17A8,scEmbryo_sc1C2C,2cell_embryo11_1_split2,5.346153846153846,3.815151978019305,0.0,nan
SLC17A8,scEmbryo_sc1C2C,2cell_embryo11_2_split1,5.346153846153846,3.815151978019305,6.0,0.17138141746730848
SLC17A8,scEmbryo_sc1C2C,2cell_embryo11_2_split2,5.346153846153846,3.815151978019305,0.0,nan
SLC17A8,scEmbryo_sc1C2C,2cell_embryo12_1_split1,5.346153846153846,3.815151978019305,0.0,nan
SLC17A8,scEmbryo_sc1C2C,2cell_embryo12_1_split2,5.346153846153846,3.815151978019305,0.0,nan
SLC17A8,scEmbryo_sc1C2C,2cell_embryo12_2_split1,5.346153846153846,3.815151978019305,0.0,nan
SLC17A8,scEmbryo_sc1C2C,2cell_embryo12_2_split2,5.346153846153846,3.815151978019305,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo1_1_split1,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo1_1_split2,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo1_2_split1,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo1_2_split2,0.7708333333333334,2.336023019171534,3.0,0.9542571491685198
SLC17A8,scEmbryo_sc2CBC,32cell_embryo1_3_split1,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo1_3_split2,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo1_4_split1,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo1_4_split2,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo1_5_split1,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo1_5_split2,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo1_6_split1,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo1_6_split2,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo1_7_split1,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo1_7_split2,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo1_8_split1,0.7708333333333334,2.336023019171534,2.0,0.5261791757097445
SLC17A8,scEmbryo_sc2CBC,32cell_embryo1_8_split2,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo2_1_split1,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo2_1_split2,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo2_4_split1,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo2_4_split2,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo2_5_split1,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo2_5_split2,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo2_7_split1,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo2_7_split2,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo2_8_split1,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo2_8_split2,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo2_9_split1,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo2_9_split2,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo2_10_split1,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo2_10_split2,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo3_2_split2,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo3_4_split1,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo3_4_split2,0.7708333333333334,2.336023019171534,2.0,0.5261791757097445
SLC17A8,scEmbryo_sc2CBC,32cell_embryo4_1,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo4_2,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo4_3,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo4_4,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo4_5,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo5_3,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo5_4,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo5_5,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo6_1,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo6_2,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo6_3,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo6_4,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo6_5,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo6_6,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo6_7,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryo6_8,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryoMixed_1,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryoMixed_2,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryoMixed_3,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryoMixed_4,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryoMixed_5,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryoMixed_6,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryoMixed_7,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryoMixed_8,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryoMixed_9,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryoMixed_10,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryoMixed_11,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryoMixed_12,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryoMixed_13,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryoMixed_14,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryoMixed_15,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryoMixed_16,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryoMixed_17,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryoMixed_18,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryoMixed_19,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryoMixed_20,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryoMixed_21,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryoMixed_22,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryoMixed_23,0.7708333333333334,2.336023019171534,0.0,nan
SLC17A8,scEmbryo_sc2CBC,32cell_embryoMixed_24,0.7708333333333334,2.336023019171534,0.0,nan
SLC22A3,scEmbryo_sc1C2C,2cell_embryo1_1_split1,38.88461538461539,16.52713386664953,0.0,nan
SLC22A3,scEmbryo_sc1C2C,2cell_embryo1_1_split2,38.88461538461539,16.52713386664953,15.0,-1.4451758893786586
SLC22A3,scEmbryo_sc1C2C,2cell_embryo1_2_split1,38.88461538461539,16.52713386664953,20.0,-1.1426430945006787
SLC22A3,scEmbryo_sc1C2C,2cell_embryo1_2_split2,38.88461538461539,16.52713386664953,17.0,-1.3241627714274666
SLC22A3,scEmbryo_sc1C2C,2cell_embryo2_1_split1,38.88461538461539,16.52713386664953,40.0,0.06748808501124157
SLC22A3,scEmbryo_sc1C2C,2cell_embryo2_1_split2,38.88461538461539,16.52713386664953,27.0,-0.7190971816715066
SLC22A3,scEmbryo_sc1C2C,2cell_embryo2_2_split1,38.88461538461539,16.52713386664953,2.0,-2.2317611560614066
SLC22A3,scEmbryo_sc1C2C,2cell_embryo2_2_split2,38.88461538461539,16.52713386664953,0.0,nan
SLC22A3,scEmbryo_sc1C2C,2cell_embryo3_1_split1,38.88461538461539,16.52713386664953,19.0,-1.2031496534762747
SLC22A3,scEmbryo_sc1C2C,2cell_embryo3_1_split2,38.88461538461539,16.52713386664953,4.0,-2.1107480381102146
SLC22A3,scEmbryo_sc1C2C,2cell_embryo3_2_split1,38.88461538461539,16.52713386664953,1.0,-2.2922677150370028
SLC22A3,scEmbryo_sc1C2C,2cell_embryo3_2_split2,38.88461538461539,16.52713386664953,11.0,-1.6872021252810427
SLC22A3,scEmbryo_sc1C2C,2cell_embryo4_1_split1,38.88461538461539,16.52713386664953,17.0,-1.3241627714274666
SLC22A3,scEmbryo_sc1C2C,2cell_embryo4_1_split2,38.88461538461539,16.52713386664953,2.0,-2.2317611560614066
SLC22A3,scEmbryo_sc1C2C,2cell_embryo4_2_split1,38.88461538461539,16.52713386664953,8.0,-1.8687218022078307
SLC22A3,scEmbryo_sc1C2C,2cell_embryo4_2_split2,38.88461538461539,16.52713386664953,6.0,-1.9897349201590226
SLC22A3,scEmbryo_sc1C2C,2cell_embryo5_1_split1,38.88461538461539,16.52713386664953,11.0,-1.6872021252810427
SLC22A3,scEmbryo_sc1C2C,2cell_embryo5_1_split2,38.88461538461539,16.52713386664953,2.0,-2.2317611560614066
SLC22A3,scEmbryo_sc1C2C,2cell_embryo5_2_split1,38.88461538461539,16.52713386664953,0.0,nan
SLC22A3,scEmbryo_sc1C2C,2cell_embryo5_2_split2,38.88461538461539,16.52713386664953,0.0,nan
SLC22A3,scEmbryo_sc1C2C,2cell_embryo6_1_split1,38.88461538461539,16.52713386664953,6.0,-1.9897349201590226
SLC22A3,scEmbryo_sc1C2C,2cell_embryo6_1_split2,38.88461538461539,16.52713386664953,0.0,nan
SLC22A3,scEmbryo_sc1C2C,2cell_embryo6_2_split1,38.88461538461539,16.52713386664953,1.0,-2.2922677150370028
SLC22A3,scEmbryo_sc1C2C,2cell_embryo6_2_split2,38.88461538461539,16.52713386664953,18.0,-1.2636562124518707
SLC22A3,scEmbryo_sc1C2C,2cell_embryo7_1_split1,38.88461538461539,16.52713386664953,10.0,-1.7477086842566387
SLC22A3,scEmbryo_sc1C2C,2cell_embryo7_1_split2,38.88461538461539,16.52713386664953,11.0,-1.6872021252810427
SLC22A3,scEmbryo_sc1C2C,2cell_embryo7_2_split1,38.88461538461539,16.52713386664953,0.0,nan
SLC22A3,scEmbryo_sc1C2C,2cell_embryo7_2_split2,38.88461538461539,16.52713386664953,6.0,-1.9897349201590226
SLC22A3,scEmbryo_sc1C2C,2cell_embryo8_1_split1,38.88461538461539,16.52713386664953,8.0,-1.8687218022078307
SLC22A3,scEmbryo_sc1C2C,2cell_embryo8_1_split2,38.88461538461539,16.52713386664953,14.0,-1.5056824483542546
SLC22A3,scEmbryo_sc1C2C,2cell_embryo8_2_split1,38.88461538461539,16.52713386664953,6.0,-1.9897349201590226
SLC22A3,scEmbryo_sc1C2C,2cell_embryo8_2_split2,38.88461538461539,16.52713386664953,0.0,nan
SLC22A3,scEmbryo_sc1C2C,2cell_embryo9_1_split1,38.88461538461539,16.52713386664953,1.0,-2.2922677150370028
SLC22A3,scEmbryo_sc1C2C,2cell_embryo9_1_split2,38.88461538461539,16.52713386664953,0.0,nan
SLC22A3,scEmbryo_sc1C2C,2cell_embryo9_2_split1,38.88461538461539,16.52713386664953,0.0,nan
SLC22A3,scEmbryo_sc1C2C,2cell_embryo9_2_split2,38.88461538461539,16.52713386664953,1.0,-2.2922677150370028
SLC22A3,scEmbryo_sc1C2C,2cell_embryo10_1_split1,38.88461538461539,16.52713386664953,9.0,-1.8082152432322347
SLC22A3,scEmbryo_sc1C2C,2cell_embryo10_1_split2,38.88461538461539,16.52713386664953,8.0,-1.8687218022078307
SLC22A3,scEmbryo_sc1C2C,2cell_embryo10_2_split1,38.88461538461539,16.52713386664953,11.0,-1.6872021252810427
SLC22A3,scEmbryo_sc1C2C,2cell_embryo10_2_split2,38.88461538461539,16.52713386664953,1.0,-2.2922677150370028
SLC22A3,scEmbryo_sc1C2C,2cell_embryo11_1_split1,38.88461538461539,16.52713386664953,1.0,-2.2922677150370028
SLC22A3,scEmbryo_sc1C2C,2cell_embryo11_1_split2,38.88461538461539,16.52713386664953,1.0,-2.2922677150370028
SLC22A3,scEmbryo_sc1C2C,2cell_embryo11_2_split1,38.88461538461539,16.52713386664953,11.0,-1.6872021252810427
SLC22A3,scEmbryo_sc1C2C,2cell_embryo11_2_split2,38.88461538461539,16.52713386664953,22.0,-1.0216299765494865
SLC22A3,scEmbryo_sc1C2C,2cell_embryo12_1_split1,38.88461538461539,16.52713386664953,5.0,-2.050241479134619
SLC22A3,scEmbryo_sc1C2C,2cell_embryo12_1_split2,38.88461538461539,16.52713386664953,1.0,-2.2922677150370028
SLC22A3,scEmbryo_sc1C2C,2cell_embryo12_2_split1,38.88461538461539,16.52713386664953,1.0,-2.2922677150370028
SLC22A3,scEmbryo_sc1C2C,2cell_embryo12_2_split2,38.88461538461539,16.52713386664953,7.0,-1.9292283611834267
SLC22A3,scEmbryo_sc2CBC,32cell_embryo1_1_split1,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo1_1_split2,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo1_2_split1,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo1_2_split2,7.541666666666667,8.505213253191803,5.0,-0.29883632438173613
SLC22A3,scEmbryo_sc2CBC,32cell_embryo1_3_split1,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo1_3_split2,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo1_4_split1,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo1_4_split2,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo1_5_split1,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo1_5_split2,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo1_6_split1,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo1_6_split2,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo1_7_split1,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo1_7_split2,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo1_8_split1,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo1_8_split2,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo2_1_split1,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo2_1_split2,7.541666666666667,8.505213253191803,8.0,0.05388851751146057
SLC22A3,scEmbryo_sc2CBC,32cell_embryo2_4_split1,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo2_4_split2,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo2_5_split1,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo2_5_split2,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo2_7_split1,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo2_7_split2,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo2_8_split1,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo2_8_split2,7.541666666666667,8.505213253191803,1.0,-0.7691361135726651
SLC22A3,scEmbryo_sc2CBC,32cell_embryo2_9_split1,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo2_9_split2,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo2_10_split1,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo2_10_split2,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo3_2_split2,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo3_4_split1,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo3_4_split2,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo4_1,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo4_2,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo4_3,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo4_4,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo4_5,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo5_3,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo5_4,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo5_5,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo6_1,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo6_2,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo6_3,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo6_4,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo6_5,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo6_6,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo6_7,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryo6_8,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryoMixed_1,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryoMixed_2,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryoMixed_3,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryoMixed_4,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryoMixed_5,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryoMixed_6,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryoMixed_7,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryoMixed_8,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryoMixed_9,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryoMixed_10,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryoMixed_11,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryoMixed_12,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryoMixed_13,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryoMixed_14,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryoMixed_15,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryoMixed_16,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryoMixed_17,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryoMixed_18,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryoMixed_19,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryoMixed_20,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryoMixed_21,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryoMixed_22,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryoMixed_23,7.541666666666667,8.505213253191803,0.0,nan
SLC22A3,scEmbryo_sc2CBC,32cell_embryoMixed_24,7.541666666666667,8.505213253191803,0.0,nan
